url_length,dot_count,has_at_symbol,has_https,has_sensitive_word,is_suspicious_tld,has_hyphens,is_known_legit,is_known_brand,label
4.189654742026425,4,0,1,1,0,0,0,1,0
5.5909869805108565,3,0,0,0,0,1,1,0,0
3.7376696182833684,1,0,0,0,0,1,0,1,0
3.044522437723423,1,0,0,0,0,0,0,0,0
4.127134385045092,3,0,1,0,0,0,0,1,1
4.0943445622221,2,0,1,0,0,1,0,0,0
3.4657359027997265,1,0,0,0,0,0,0,1,0
3.9512437185814275,1,0,0,0,0,1,0,0,1
3.6635616461296463,1,0,0,0,0,1,0,0,0
4.02535169073515,3,0,0,0,0,1,0,0,1
4.276666119016055,5,0,0,0,0,0,0,1,0
